JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2420458.5347,<12.9,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2420479.5,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2420483.4757,<10.4,,,Vis.,O,,,,,,,,V,,,,SX CYG,,STD,,,,
2420483.5347,<12.9,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2420505.5104,<13.3,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2420507.5,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2420669.743,9.3,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2420714.625,10.3,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2420725.625,10.1,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2420777.6,13.0,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2420802.597,<11.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2420812.6,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2420814.5,<11.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2420828.5139,<13.4,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2420835.5,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2420854.5,<10.5,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2420962.9,<12.6,,,Vis.,E,,,,,,,,V,,,,SX CYG,,STD,,,,
2420989.8,<11.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421010.7,13.5,,,Vis.,SFH,,,,,,,,V,,,,SX CYG,,STD,,,,
2421014.8,13.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421016.7,13.0,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421017.7,12.8,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421017.7,12.7,,,Vis.,SFH,,,,,,,,V,,,,SX CYG,,STD,,,,
2421035.7,10.3,,,Vis.,SFH,,,,,,,,V,,,,SX CYG,,STD,,,,
2421036.7,10.9,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421043.7,10.2,,,Vis.,SFH,,,,,,,,V,,,,SX CYG,,STD,,,,
2421044.7,10.3,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421051.8,10.3,,,Vis.,E,,,,,,,,V,,,,SX CYG,,STD,,,,
2421071.9,10.6,,,Vis.,E,,,,,,,,V,,,,SX CYG,,STD,,,,
2421078.7,9.9,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421085.6,9.8,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421089.6,10.2,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421092.6,10.2,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421100.6,10.5,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421101.5,11.2,,,Vis.,PI,,,,,,,,V,,,,SX CYG,,STD,,,,
2421104.6,11.8,,,Vis.,NGF,,,,,,,,V,,,,SX CYG,,STD,,,,
2421110.6,11.2,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421114.6,11.6,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421123.6,12.0,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421135.6,12.0,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421141.6,12.8,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421151.6,12.9,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421154.6,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421160.6,13.1,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421163.6,13.0,,,Vis.,NGF,,,,,,,,V,,,,SX CYG,,STD,,,,
2421173.6,<12.0,,,Vis.,BUR,,,,,,,,V,,,,SX CYG,,STD,,,,
2421179.6,<12.9,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421182.5,<12.9,,,Vis.,YAS,V,,,,,,,V,,,,SX CYG,,STD,,,,
2421186.6,<12.6,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421188.6,<13.0,,,Vis.,NGF,,,,,,,,V,,,,SX CYG,,STD,,,,
2421361.7,<13.0,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421367.7,<13.5,,,Vis.,SFH,,,,,,,,V,,,,SX CYG,,STD,,,,
2421396.7,<11.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421401.7,<13.5,,,Vis.,SFH,,,,,,,,V,,,,SX CYG,,STD,,,,
2421448.5,9.6,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421453.4,9.4,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421453.6,8.7,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421457.4,9.4,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421461.4,9.4,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421461.6,9.3,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421463.4,9.3,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421466.4,9.2,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421472.6,8.7,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421476.6,8.6,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421476.8,8.8,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421479.5,9.4,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421482.4,9.5,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421483.6,8.6,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421488.4,9.9,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421492.5,10.2,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421508.6,10.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2421514.6,9.6,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421515.5,10.6,,,Vis.,DEW,,,,,,,,V,,,,SX CYG,,STD,,,,
2421518.6,9.8,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421523.7,9.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421532.5,11.6,,,Vis.,DEW,,,,,,,,V,,,,SX CYG,,STD,,,,
2421534.6,10.9,,,Vis.,BUR,,,,,,,,V,,,,SX CYG,,STD,,,,
2421534.6,10.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421535.5,10.2,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421544.5,10.5,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2421547.6,11.0,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421548.6,11.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2421550.6,11.6,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421565.5,12.4,,,Vis.,DEW,,,,,,,,V,,,,SX CYG,,STD,,,,
2421566.6,<11.4,,,Vis.,YAS,H,,,,,,,V,,,,SX CYG,,STD,,,,
2421569.6,12.2,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421578.5,12.2,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421597.6,13.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2421601.4,<11.0,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421606.5,<13.0,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421688.8,<11.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421751.4,13.3,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421752.6,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421757.7,13.6,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421779.4,12.9,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421782.7,12.2,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421783.7,12.6,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421804.7,12.0,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421806.5,12.8,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421818.8,12.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421819.5,12.6,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421820.4,12.6,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421825.6,12.0,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421839.4,11.2,,,Vis.,LY,,,,,,,,V,,,,SX CYG,,STD,,,,
2421842.6,10.7,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421846.8,11.1,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2421865.5,9.0,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421889.5,8.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421903.6,9.0,,,Vis.,HUS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421912.6,9.2,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2421924.6,9.8,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421947.5,10.6,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2421965.5,11.0,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422029.9,<12.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422057.9,<12.6,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422083.6,13.5,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422102.6,<12.0,,,Vis.,YAS,Q,,,,,,,V,,,,SX CYG,,STD,,,,
2422119.8,<12.2,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422169.8,<12.2,,,Vis.,MAC,Q,,,,,,,V,,,,SX CYG,,STD,,,,
2422191.8,<12.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422206.8,<12.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422222.6,12.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422247.6,11.5,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422250.5,11.6,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422260.6,9.5,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2422277.6,8.2,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422281.6,7.5,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2422287.5,7.5,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2422293.6,8.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422304.5,8.2,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422322.5,8.3,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422334.5,9.5,,,Vis.,YAS,L,,,,,,,V,,,,SX CYG,,STD,,,,
2422408.6,12.7,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422439.6,13.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422460.8,12.9,,,Vis.,MAC, m=120?,,,,,,,V,,,,SX CYG,,STD,,,,
2422490.6,<12.6,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422533.7,<12.5,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2422545.8,<12.9,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422584.8,<12.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422587.7,<14.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422601.6,13.5,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422605.6,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422610.7,<13.5,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2422615.5,<13.0,,,Vis.,BAN,,,,,,,,V,,,,SX CYG,,STD,,,,
2422627.6,14.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422635.6,<13.4,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2422637.6,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422657.5,13.7,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422658.5,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422707.5,9.4,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422818.8,<12.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422836.6,<13.3,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422850.8,<12.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422900.6,13.6,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2422956.6,<13.8,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2422956.6,<12.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2422963.6,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2422967.6,<14.5,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2422991.6,<13.0,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2423012.6,<13.6,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2423025.6,<13.3,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2423029.6,14.5,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2423043.6,<12.6,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2423078.5,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2423187.8,11.5,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423202.7,11.4,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2423203.7,11.2,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423221.8,11.6,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423231.9,<12.0,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423236.6,11.7,,,Vis.,O,,,,,,,,V,,,,SX CYG,,STD,,,,
2423260.6,13.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2423287.6,13.7,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423291.7,13.7,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423296.3,<12.9,,,Vis.,PA,,,,,,,,V,,,,SX CYG,,STD,,,,
2423296.3,<12.9,,,Vis.,PDB,X,,,,,,,V,,,,SX CYG,,STD,,,,
2423307.7,<12.0,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423307.8,13.8,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423314.8,14.5,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423316.4,<12.9,,,Vis.,PA,X,,,,,,,V,,,,SX CYG,,STD,,,,
2423316.4,<12.9,,,Vis.,PDB,,,,,,,,V,,,,SX CYG,,STD,,,,
2423321.6,<13.0,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2423321.7,14.3,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423321.8,<12.0,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423339.6,<14.0,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423342.6,<12.6,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423344.7,14.1,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423350.6,15.5,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2423375.6,15.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2423381.6,<13.3,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2423440.5,13.8,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423458.6,13.6,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423516.8,10.3,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423516.9,10.5,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423525.9,9.7,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423529.8,9.3,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423533.8,9.3,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423561.8,9.8,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423576.7,10.2,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423580.8,9.8,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423591.6,10.1,,,Vis.,O,,,,,,,,V,,,,SX CYG,,STD,,,,
2423604.7,10.9,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423608.6,10.8,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423613.6,10.8,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423614.8,10.8,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423617.6,10.4,,,Vis.,GCC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423622.8,11.2,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423623.6,11.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423637.7,11.7,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423640.7,12.6,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423644.7,11.8,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423645.7,12.0,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423654.8,11.4,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423666.7,12.9,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423668.7,12.7,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423671.7,12.8,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423672.8,12.9,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423677.6,12.5,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423691.7,<12.9,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423693.6,13.0,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423694.6,13.2,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423697.7,13.4,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2423701.6,13.0,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423701.7,13.4,,,Vis.,WF,,,,,,,,V,,,,SX CYG,,STD,,,,
2423710.6,13.6,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2423724.6,<13.4,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2423734.6,14.0,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2423756.5,<13.4,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2423757.6,14.5,,,Vis.,MCK,,,,,,,,V,,,,SX CYG,,STD,,,,
2423885.9,13.2,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423909.8,13.0,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423911.8,11.7,,,Vis.,MAC,,,,,,,,V,,,,SX CYG,,STD,,,,
2423937.9,9.5,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2423943.8,8.9,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423944.6,9.4,,,Vis.,O,,,,,,,,V,,,,SX CYG,,STD,,,,
2423948.6,9.4,,,Vis.,O,,,,,,,,V,,,,SX CYG,,STD,,,,
2423948.6,9.2,,,Vis.,Y,,,,,,,,V,,,,SX CYG,,STD,,,,
2423965.8,8.6,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423995.6,9.6,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2423995.7,9.3,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424027.6,10.3,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424029.7,10.4,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2424037.6,11.0,,,Vis.,IDM,,,,,,,,V,,,,SX CYG,,STD,,,,
2424052.6,11.3,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424055.7,11.6,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424062.7,12.4,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424064.6,11.7,,,Vis.,IDM,,,,,,,,V,,,,SX CYG,,STD,,,,
2424064.6,11.6,,,Vis.,MSZ,,,,,,,,V,,,,SX CYG,,STD,,,,
2424067.7,12.0,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424076.6,12.6,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424076.6,12.7,,,Vis.,HYW,,,,,,,,V,,,,SX CYG,,STD,,,,
2424081.5,12.7,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424081.6,12.6,,,Vis.,MSZ,,,,,,,,V,,,,SX CYG,,STD,,,,
2424088.6,12.7,,,Vis.,IDM,,,,,,,,V,,,,SX CYG,,STD,,,,
2424089.6,12.6,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424089.6,12.7,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2424091.6,12.8,,,Vis.,AHL,,,,,,,,V,,,,SX CYG,,STD,,,,
2424104.7,13.1,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424112.6,13.1,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424115.5,13.6,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424116.6,<12.6,,,Vis.,YAS,,,,,,,,V,,,,SX CYG,,STD,,,,
2424118.5,<12.9,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424118.5,13.6,,,Vis.,IDM,,,,,,,,V,,,,SX CYG,,STD,,,,
2424133.5,<13.3,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424134.0,<12.9,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424134.6,13.5,,,Vis.,MSZ,,,,,,,,V,,,,SX CYG,,STD,,,,
2424137.6,14.0,,,Vis.,AHL,,,,,,,,V,,,,SX CYG,,STD,,,,
2424142.5,13.7,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424148.5,<13.3,,,Vis.,IDM,,,,,,,,V,,,,SX CYG,,STD,,,,
2424171.5,13.5,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424297.8,13.4,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424321.8,12.7,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424336.8,9.9,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2424346.7,9.8,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424354.7,9.8,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424355.7,9.6,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424389.6,9.8,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424400.2,9.8,,,Vis.,CLE,,,,,,,,V,,,,SX CYG,,STD,,,,
2424402.7,10.2,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424410.7,10.0,,,Vis.,BR,,,,,,,,V,,,,SX CYG,,STD,,,,
2424410.7,11.0,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424415.7,10.2,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424429.7,10.2,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424434.6,11.6,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424439.6,10.9,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424446.7,11.7,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424452.6,11.5,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424461.7,12.2,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424464.7,12.2,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424476.5,12.7,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424476.6,12.8,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424476.6,12.8,,,Vis.,IDM,,,,,,,,V,,,,SX CYG,,STD,,,,
2424490.5,12.8,,,Vis.,B,,,,,,,,V,,,,SX CYG,,STD,,,,
2424493.6,<12.6,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424495.6,13.0,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424503.4,<12.6,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
2424517.5,13.3,,,Vis.,P,,,,,,,,V,,,,SX CYG,,STD,,,,
2424530.4,<12.6,,,Vis.,CY,,,,,,,,V,,,,SX CYG,,STD,,,,
