# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 202.4266375
# DEC: 47.1933444444444
# OBS_DATE: 2019-03-02 14:19:12+00:00
# REDSHIFT: 0.0015
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 11708
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4444.694,1.68838e+04,-9.90000e+01
4446.982,1.66459e+04,-9.90000e+01
4449.269,1.66261e+04,-9.90000e+01
4451.557,1.64285e+04,-9.90000e+01
4453.845,1.53850e+04,-9.90000e+01
4456.132,1.65170e+04,-9.90000e+01
4458.420,1.65257e+04,-9.90000e+01
4460.708,1.88476e+04,-9.90000e+01
4462.995,1.95458e+04,-9.90000e+01
4465.283,1.47706e+04,-9.90000e+01
4467.571,1.83877e+04,-9.90000e+01
4469.858,1.50240e+04,-9.90000e+01
4472.146,1.66068e+04,-9.90000e+01
4474.434,2.03471e+04,-9.90000e+01
4476.721,1.57257e+04,-9.90000e+01
4479.009,1.91006e+04,-9.90000e+01
4481.297,1.40673e+04,-9.90000e+01
4483.584,1.35119e+04,-9.90000e+01
4485.872,2.11682e+04,-9.90000e+01
4488.160,1.63168e+04,-9.90000e+01
4490.447,1.86540e+04,-9.90000e+01
4492.735,2.22335e+04,-9.90000e+01
4495.023,2.20583e+04,-9.90000e+01
4497.310,1.92623e+04,-9.90000e+01
4499.598,1.76781e+04,-9.90000e+01
4501.886,1.63676e+04,-9.90000e+01
4504.173,1.91984e+04,-9.90000e+01
4506.461,1.77337e+04,-9.90000e+01
4508.749,1.76513e+04,-9.90000e+01
4511.036,1.82319e+04,-9.90000e+01
4513.324,1.92854e+04,-9.90000e+01
4515.612,1.93427e+04,-9.90000e+01
4517.899,1.71028e+04,-9.90000e+01
4520.187,1.51180e+04,-9.90000e+01
4522.475,1.44591e+04,-9.90000e+01
4524.762,1.30431e+04,-9.90000e+01
4527.050,1.28529e+04,-9.90000e+01
4529.338,1.25902e+04,-9.90000e+01
4531.625,1.37771e+04,-9.90000e+01
4533.913,1.26818e+04,-9.90000e+01
4536.201,1.29131e+04,-9.90000e+01
4538.488,1.17916e+04,-9.90000e+01
4540.776,1.20802e+04,-9.90000e+01
4543.064,1.10390e+04,-9.90000e+01
4545.351,1.22776e+04,-9.90000e+01
4547.639,1.30408e+04,-9.90000e+01
4549.927,1.07680e+04,-9.90000e+01
4552.214,1.01818e+04,-9.90000e+01
4554.502,1.19496e+04,-9.90000e+01
4556.789,1.00901e+04,-9.90000e+01
4559.077,9.91425e+03,-9.90000e+01
4561.365,1.03290e+04,-9.90000e+01
4563.652,1.03624e+04,-9.90000e+01
4565.940,1.04731e+04,-9.90000e+01
4568.228,1.05577e+04,-9.90000e+01
4570.515,9.54952e+03,-9.90000e+01
